"temp1","temp2","ldr","heater","humidity1","humidity2","pump","time"
"34","30","855","ON","32","88",,NULL
"34","29","855","ON","32","88",,NULL
"34","29","855","ON","32","82",,NULL
"33","29","855","ON","32","82",,NULL
"33","29","855","ON","12","82",,NULL
"33","20","855","ON","12","82",,NULL
"33","20","855","ON","12","63",,NULL
"30","20","855","ON","12","63",,NULL
"30","20","855","ON","25","63",,NULL
"30","20","367","ON","25","63",,NULL
"30","20","367","ON","25","63",,NULL
"30","20","367","OFF","25","63",,NULL
"30","24","367","OFF","25","63",,NULL
"30","24","367","OFF","25","65",,NULL
"30","24","367","OFF","25","65",,NULL
"30","24","367","OFF","22","65",,NULL
"30","21","367","OFF","22","65",,NULL
"30","21","367","OFF","22","71",,NULL
"37","21","367","OFF","22","71",,NULL
"37","21","367","OFF","56","71",,NULL
"37","27","367","OFF","56","71",,NULL
"37","27","367","OFF","56","91",,NULL
"39","27","367","OFF","56","91",,NULL
"39","27","367","OFF","24","91",,NULL
"39","27","766","OFF","24","91",,NULL
"39","27","766","OFF","24","41",,NULL
"39","25","766","OFF","24","41",,NULL
"38","25","766","OFF","24","41",,NULL
"38","25","766","OFF","27","41",,NULL
"38","23","766","OFF","27","41",,NULL
"38","23","766","OFF","27","91",,NULL
"32","23","766","OFF","27","91",,NULL
"32","23","766","OFF","31","91",,NULL
"32","23","766","OFF","31","91",,NULL
"32","23","766","OFF","31","91",,NULL
"32","22","766","OFF","31","91",,NULL
"32","22","766","OFF","31","82",,NULL
"39","22","766","OFF","31","82",,NULL
"39","22","766","OFF","35","82",,NULL
"39","22","999","OFF","35","82",,NULL
"39","22","999","OFF","35","50",,NULL
"39","22","999","OFF","35","50",,NULL
"32","22","999","OFF","35","50",,NULL
"32","22","999","OFF","45","50",,NULL
"32","22","999","OFF","45","65",,NULL
"32","21","999","OFF","45","65",,NULL
"38","21","999","OFF","45","65",,NULL
"38","21","999","OFF","16","65",,NULL
"38","21","999","OFF","16","89",,NULL
"38","23","999","OFF","16","89",,NULL
"39","23","999","OFF","16","89",,NULL
"39","23","999","OFF","45","89",,NULL
"39","23","968","OFF","45","89",,NULL
"39","23","968","OFF","45","49",,NULL
"39","29","968","OFF","45","49",,NULL
"34","29","968","OFF","45","49",,NULL
"34","29","968","OFF","45","49",,NULL
"34","29","968","OFF","45","49",,NULL
"34","29","968","ON","45","49",,NULL
"34","29","968","ON","45","79",,NULL
"34","22","968","ON","45","79",,NULL
"35","22","968","ON","45","79",,NULL
"35","22","968","ON","9","79",,NULL
"35","22","968","ON","9","64",,NULL
"35","20","968","ON","9","64",,NULL
"37","20","968","ON","9","64",,NULL
"37","20","968","ON","21","64",,NULL
"37","20","957","ON","21","64",,NULL
"37","28","957","ON","21","64",,NULL
"37","28","957","ON","21","77",,NULL
"30","28","957","ON","21","77",,NULL
"30","28","957","ON","58","77",,NULL
"30","28","957","ON","58","87",,NULL
"30","23","957","ON","58","87",,NULL
"40","23","957","ON","58","87",,NULL
"40","23","957","ON","26","87",,NULL
"40","21","957","ON","26","87",,NULL
"40","21","957","ON","26","87",,NULL
"33","21","957","ON","26","87",,NULL
"33","21","957","ON","10","87",,NULL
"33","21","286","ON","10","87",,NULL
"33","21","286","ON","10","87",,NULL
"33","21","286","ON","10","87",,NULL
"33","21","286","ON","10","87",,NULL
"33","23","286","ON","10","87",,NULL
"40","23","286","ON","10","87",,NULL
"40","23","286","ON","18","87",,NULL
"40","22","286","ON","18","87",,NULL
"40","22","286","ON","18","92",,NULL
"39","22","286","ON","18","92",,NULL
"39","22","286","ON","6","92",,NULL
"39","25","286","ON","6","92",,NULL
"39","25","286","ON","6","78",,NULL
"36","25","286","ON","6","78",,NULL
"36","25","286","ON","52","78",,NULL
"36","25","970","ON","52","78",,NULL
"36","25","970","ON","52","68",,NULL
"36","30","970","ON","52","68",,NULL
"34","30","970","ON","52","68",,NULL
"34","30","970","ON","54","68",,NULL
"34","30","970","ON","54","67",,NULL
"34","22","970","ON","54","67",,NULL
"33","22","970","ON","54","67",,NULL
"33","22","970","ON","8","67",,NULL
"33","22","970","ON","8","67",,NULL
"33","22","970","OFF","8","67",,NULL
"33","22","970","OFF","8","67",,NULL
"33","22","970","OFF","8","83",,NULL
"31","22","970","OFF","8","83",,NULL
"31","22","970","OFF","54","83",,NULL
"31","22","389","OFF","54","83",,NULL
"31","22","389","OFF","54","47",,NULL
"31","30","389","OFF","54","47",,NULL
"32","30","389","OFF","54","47",,NULL
"32","30","389","OFF","8","47",,NULL
"32","23","389","OFF","8","47",,NULL
"32","23","389","OFF","8","64",,NULL
"31","23","389","OFF","8","64",,NULL
"31","23","389","OFF","48","64",,NULL
"31","24","389","OFF","48","64",,NULL
"31","24","389","OFF","48","76",,NULL
"36","24","389","OFF","48","76",,NULL
"36","24","389","OFF","42","76",,NULL
"36","24","656","OFF","42","76",,NULL
"36","27","656","OFF","42","76",,NULL
"36","27","656","OFF","42","88",,NULL
"37","27","656","OFF","42","88",,NULL
"37","27","656","OFF","58","88",,NULL
"37","27","656","OFF","58","88",,NULL
"37","27","656","OFF","58","88",,NULL
"37","27","656","OFF","58","88",,NULL
"37","28","656","OFF","58","88",,NULL
"36","28","656","OFF","58","88",,NULL
"36","28","656","OFF","24","88",,NULL
"36","20","656","OFF","24","88",,NULL
"36","20","656","OFF","24","62",,NULL
"30","20","656","OFF","24","62",,NULL
"30","20","656","OFF","47","62",,NULL
"30","20","363","OFF","47","62",,NULL
"30","25","363","OFF","47","62",,NULL
"30","25","363","OFF","47","52",,NULL
"30","25","363","OFF","47","52",,NULL
"30","25","363","OFF","30","52",,NULL
"30","25","363","OFF","30","52",,NULL
"30","25","363","OFF","30","74",,NULL
"34","25","363","OFF","30","74",,NULL
"34","25","363","OFF","42","74",,NULL
"34","25","363","OFF","42","91",,NULL
"34","24","363","OFF","42","91",,NULL
"36","24","363","OFF","42","91",,NULL
"36","24","363","OFF","34","91",,NULL
"36","24","857","OFF","34","91",,NULL
"36","24","857","OFF","34","91",,NULL
"36","24","857","ON","34","91",,NULL
"36","24","857","ON","34","91",,NULL
"36","24","857","ON","34","98",,NULL
"36","24","857","ON","34","98",,NULL
"36","24","857","ON","56","98",,NULL
"36","21","857","ON","56","98",,NULL
"36","21","857","ON","56","74",,NULL
"32","21","857","ON","56","74",,NULL
"32","21","857","ON","5","74",,NULL
"32","21","857","ON","5","94",,NULL
"32","21","857","ON","5","94",,NULL
"30","21","857","ON","5","94",,NULL
"30","21","857","ON","12","94",,NULL
"30","21","331","ON","12","94",,NULL
"30","22","331","ON","12","94",,NULL
"30","22","331","ON","12","42",,NULL
"31","22","331","ON","12","42",,NULL
"31","22","331","ON","26","42",,NULL
"31","22","331","ON","26","85",,NULL
"31","22","331","ON","26","85",,NULL
"31","22","331","ON","26","85",,NULL
"31","22","331","ON","43","85",,NULL
"31","22","331","ON","43","85",,NULL
"31","22","331","OFF","43","85",,NULL
"31","22","331","OFF","43","85",,NULL
"31","22","331","OFF","43","81",,NULL
"32","22","331","OFF","43","81",,NULL
"32","22","331","OFF","35","81",,NULL
"32","22","363","OFF","35","81",,NULL
"32","29","363","OFF","35","81",,NULL
"32","29","363","OFF","35","92",,NULL
"39","29","363","OFF","35","92",,NULL
"39","29","363","OFF","60","92",,NULL
"39","29","363","OFF","60","60",,NULL
"39","30","363","OFF","60","60",,NULL
"33","30","363","OFF","60","60",,NULL
"33","30","363","OFF","59","60",,NULL
"33","25","363","OFF","59","60",,NULL
"33","25","363","OFF","59","56",,NULL
"34","25","363","OFF","59","56",,NULL
"34","25","363","OFF","54","56",,NULL
"34","25","113","OFF","54","56",,NULL
"34","21","113","OFF","54","56",,NULL
"34","21","113","OFF","54","47",,NULL
"31","21","113","OFF","54","47",,NULL
"31","21","113","OFF","46","47",,NULL
"31","21","113","OFF","46","47",,NULL
"31","21","113","OFF","46","47",,NULL
"31","21","113","OFF","46","47",,NULL
"31","21","113","OFF","46","61",,NULL
"36","21","113","OFF","46","61",,NULL
"36","21","113","OFF","11","61",,NULL
"36","24","113","OFF","11","61",,NULL
"36","24","113","OFF","11","86",,NULL
"38","24","113","OFF","11","86",,NULL
"38","24","743","OFF","11","86",,NULL
"38","24","743","OFF","21","86",,NULL
"38","21","743","OFF","21","86",,NULL
"38","21","743","OFF","21","77",,NULL
"35","21","743","OFF","21","77",,NULL
"35","21","743","OFF","14","77",,NULL
"35","30","743","OFF","14","77",,NULL
"35","30","743","OFF","14","96",,NULL
"38","30","743","OFF","14","96",,NULL
"38","30","743","OFF","7","96",,NULL
"38","20","743","OFF","7","96",,NULL
"38","20","743","OFF","7","80",,NULL
"35","20","743","OFF","7","80",,NULL
"35","20","699","OFF","7","80",,NULL
"35","20","699","OFF","7","80",,NULL
"35","20","699","OFF","8","80",,NULL
"35","20","699","OFF","8","80",,NULL
"35","30","699","OFF","8","80",,NULL
"35","30","699","OFF","8","80",,NULL
"32","30","699","OFF","8","80",,NULL
"32","30","699","OFF","22","80",,NULL
"32","21","699","OFF","22","80",,NULL
"32","21","699","OFF","22","97",,NULL
"30","21","699","OFF","22","97",,NULL
"30","21","699","OFF","39","97",,NULL
"30","25","699","OFF","39","97",,NULL
"30","25","699","OFF","39","84",,NULL
"37","25","699","OFF","39","84",,NULL
"37","25","947","OFF","39","84",,NULL
"37","25","947","OFF","9","84",,NULL
"37","29","947","OFF","9","84",,NULL
"37","29","947","OFF","9","92",,NULL
"31","29","947","OFF","9","92",,NULL
"31","29","947","OFF","26","92",,NULL
"31","21","947","OFF","26","92",,NULL
"31","21","947","OFF","26","58",,NULL
"30","21","947","OFF","26","58",,NULL
"30","21","947","OFF","26","58",,NULL
"30","21","947","OFF","16","58",,NULL
"30","21","947","OFF","16","58",,NULL
"30","22","947","OFF","16","58",,NULL
"30","22","947","OFF","16","93",,NULL
"30","22","303","OFF","16","93",,NULL
"35","22","303","OFF","16","93",,NULL
"35","22","303","OFF","5","93",,NULL
"35","22","303","OFF","5","93",,NULL
"35","22","303","OFF","5","49",,NULL
"33","22","303","OFF","5","49",,NULL
"33","22","303","OFF","25","49",,NULL
"33","28","303","OFF","25","49",,NULL
"33","28","303","OFF","25","86",,NULL
"31","28","303","OFF","25","86",,NULL
"31","28","303","OFF","18","86",,NULL
"31","30","303","OFF","18","86",,NULL
"31","30","303","OFF","18","93",,NULL
"31","30","117","OFF","18","93",,NULL
"39","30","117","OFF","18","93",,NULL
"39","30","117","OFF","49","93",,NULL
"39","20","117","OFF","49","93",,NULL
"39","20","117","OFF","49","67",,NULL
"39","20","117","OFF","49","67",,NULL
"36","20","117","OFF","49","67",,NULL
"36","20","117","ON","49","67",,NULL
"36","20","117","ON","29","67",,NULL
"36","20","117","ON","29","76",,NULL
"36","28","117","ON","29","76",,NULL
"36","28","117","ON","29","76",,NULL
"36","28","117","ON","24","76",,NULL
"36","28","117","ON","24","40",,NULL
"36","28","117","ON","24","40",,NULL
"36","28","941","ON","24","40",,NULL
"35","28","941","ON","24","40",,NULL
"35","28","941","ON","47","40",,NULL
"35","20","941","ON","47","40",,NULL
"35","20","941","ON","47","87",,NULL
"38","20","941","ON","47","87",,NULL
"38","20","941","ON","24","87",,NULL
"38","29","941","ON","24","87",,NULL
"38","29","941","ON","24","48",,NULL
"37","29","941","ON","24","48",,NULL
"37","29","941","ON","55","48",,NULL
"37","24","941","ON","55","48",,NULL
"37","24","941","ON","55","70",,NULL
"37","24","941","ON","55","70",,NULL
"37","24","964","ON","55","70",,NULL
"40","24","964","ON","55","70",,NULL
"40","24","964","ON","55","70",,NULL
"40","24","964","ON","15","70",,NULL
"40","24","964","ON","15","58",,NULL
"40","27","964","ON","15","58",,NULL
"37","27","964","ON","15","58",,NULL
"37","27","964","ON","54","58",,NULL
"37","27","964","ON","54","89",,NULL
"37","28","964","ON","54","89",,NULL
"40","28","964","ON","54","89",,NULL
"40","28","964","ON","5","89",,NULL
"40","28","997","ON","5","89",,NULL
"40","21","997","ON","5","89",,NULL
"40","21","997","ON","5","66",,NULL
"37","21","997","ON","5","66",,NULL
"37","21","997","ON","50","66",,NULL
"37","21","997","ON","50","71",,NULL
"37","24","997","ON","50","71",,NULL
"39","24","997","ON","50","71",,NULL
"39","24","997","ON","60","71",,NULL
"39","24","997","ON","60","71",,NULL
"39","27","997","ON","60","71",,NULL
"39","27","997","ON","60","93",,NULL
"35","27","997","ON","60","93",,NULL
"35","27","997","ON","60","93",,NULL
"35","27","997","ON","29","93",,NULL
"35","27","728","ON","29","93",,NULL
"35","21","728","ON","29","93",,NULL
"35","21","728","ON","29","89",,NULL
"39","21","728","ON","29","89",,NULL
"39","21","728","ON","59","89",,NULL
"39","21","728","ON","59","67",,NULL
"39","28","728","ON","59","67",,NULL
"39","28","728","ON","59","67",,NULL
"39","28","728","ON","50","67",,NULL
"39","21","728","ON","50","67",,NULL
"39","21","728","ON","50","47",,NULL
"33","21","728","ON","50","47",,NULL
"33","21","728","ON","47","47",,NULL
"33","21","242","ON","47","47",,NULL
"33","21","242","ON","47","66",,NULL
"33","29","242","ON","47","66",,NULL
"31","29","242","ON","47","66",,NULL
"31","29","242","ON","59","66",,NULL
"31","29","242","ON","59","66",,NULL
"31","29","242","ON","59","62",,NULL
"31","20","242","ON","59","62",,NULL
"31","20","242","OFF","59","62",,NULL
"35","20","242","OFF","59","62",,NULL
"35","20","242","OFF","5","62",,NULL
"35","20","242","OFF","5","76",,NULL
"35","25","242","OFF","5","76",,NULL
"37","25","242","OFF","5","76",,NULL
"37","25","242","OFF","20","76",,NULL
"37","25","987","OFF","20","76",,NULL
"37","25","987","OFF","20","59",,NULL
"37","24","987","OFF","20","59",,NULL
"34","24","987","OFF","20","59",,NULL
"34","24","987","OFF","26","59",,NULL
"34","24","987","OFF","26","68",,NULL
"34","24","987","OFF","26","68",,NULL
"35","24","987","OFF","26","68",,NULL
"35","24","987","OFF","47","68",,NULL
"35","24","987","OFF","47","87",,NULL
"35","25","987","OFF","47","87",,NULL
"30","25","987","OFF","47","87",,NULL
"30","25","987","OFF","58","87",,NULL
"30","25","987","OFF","58","87",,NULL
"30","25","150","OFF","58","87",,NULL
"30","25","150","OFF","58","47",,NULL
"30","25","150","OFF","58","47",,NULL
"30","30","150","OFF","58","47",,NULL
"40","30","150","OFF","58","47",,NULL
"40","30","150","OFF","58","47",,NULL
"40","30","150","OFF","58","59",,NULL
"40","29","150","OFF","58","59",,NULL
"30","29","150","OFF","58","59",,NULL
"30","29","150","OFF","9","59",,NULL
"30","29","150","OFF","9","61",,NULL
"30","27","150","OFF","9","61",,NULL
"34","27","150","OFF","9","61",,NULL
"34","27","150","OFF","30","61",,NULL
"34","27","394","OFF","30","61",,NULL
"34","27","394","OFF","30","83",,NULL
"34","24","394","OFF","30","83",,NULL
"37","24","394","OFF","30","83",,NULL
"37","24","394","OFF","40","83",,NULL
"37","24","394","OFF","40","87",,NULL
"37","22","394","OFF","40","87",,NULL
"34","22","394","OFF","40","87",,NULL
"34","22","394","OFF","38","87",,NULL
"34","22","394","OFF","38","87",,NULL
"34","22","394","ON","38","87",,NULL
"34","22","394","ON","38","93",,NULL
"34","29","394","ON","38","93",,NULL
"39","29","394","ON","38","93",,NULL
"39","29","394","ON","57","93",,NULL
"39","29","972","ON","57","93",,NULL
"39","29","972","ON","57","68",,NULL
"39","22","972","ON","57","68",,NULL
"31","22","972","ON","57","68",,NULL
"31","22","972","ON","41","68",,NULL
"31","22","972","ON","41","82",,NULL
"31","23","972","ON","41","82",,NULL
"36","23","972","ON","41","82",,NULL
"36","23","972","ON","22","82",,NULL
"36","23","972","ON","22","85",,NULL
"36","20","972","ON","22","85",,NULL
"33","20","972","ON","22","85",,NULL
"33","20","972","ON","42","85",,NULL
"33","20","14","ON","42","85",,NULL
"33","20","14","ON","42","79",,NULL
"33","24","14","ON","42","79",,NULL
"40","24","14","ON","42","79",,NULL
"40","24","14","ON","15","79",,NULL
"40","24","14","ON","15","79",,NULL
"40","24","14","OFF","15","79",,NULL
"40","24","14","OFF","15","48",,NULL
"40","28","14","OFF","15","48",,NULL
"38","28","14","OFF","15","48",,NULL
"38","28","14","OFF","34","48",,NULL
"38","28","14","OFF","34","40",,NULL
"38","26","14","OFF","34","40",,NULL
"33","26","14","OFF","34","40",,NULL
"33","26","14","OFF","46","40",,NULL
"33","26","186","OFF","46","40",,NULL
"33","26","186","OFF","46","98",,NULL
"33","29","186","OFF","46","98",,NULL
"34","29","186","OFF","46","98",,NULL
"34","29","186","OFF","33","98",,NULL
"34","29","186","OFF","33","71",,NULL
"34","28","186","OFF","33","71",,NULL
"40","28","186","OFF","33","71",,NULL
"40","28","186","OFF","39","71",,NULL
"40","28","186","OFF","39","93",,NULL
"40","22","186","OFF","39","93",,NULL
"30","22","186","OFF","39","93",,NULL
"30","22","186","OFF","35","93",,NULL
"30","22","186","OFF","35","93",,NULL
"30","22","117","OFF","35","93",,NULL
"30","22","117","ON","35","93",,NULL
"30","22","117","ON","35","46",,NULL
"30","26","117","ON","35","46",,NULL
"33","26","117","ON","35","46",,NULL
"33","26","117","ON","35","46",,NULL
"33","26","117","ON","35","71",,NULL
"33","22","117","ON","35","71",,NULL
"40","22","117","ON","35","71",,NULL
"40","22","117","ON","23","71",,NULL
"40","22","117","ON","23","81",,NULL
"40","24","117","ON","23","81",,NULL
"38","24","117","ON","23","81",,NULL
"38","24","117","ON","44","81",,NULL
"38","24","895","ON","44","81",,NULL
"38","24","895","ON","44","51",,NULL
"38","21","895","ON","44","51",,NULL
"33","21","895","ON","44","51",,NULL
"33","21","895","ON","49","51",,NULL
"33","21","895","ON","49","64",,NULL
"33","30","895","ON","49","64",,NULL
"33","30","895","ON","49","64",,NULL
"33","30","895","ON","27","64",,NULL
"33","30","895","ON","27","64",,NULL
"33","30","895","ON","27","64",,NULL
"33","30","895","ON","27","70",,NULL
